Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
ORD-01593,03/15/2013,03/22/2013,First Class,AA-10571,Home Office,United States,Chicago,CA,59610,South,PRD-00093,Groceries,Canned Goods,Canned Goods Product,4341.5,15,0.0,-437.17
ORD-01594,09/09/2015,09/15/2015,First Class,AA-10601,Consumer,United States,New York,NY,88069,East,PRD-00094,Technology,Machines,Machines Product,1421.23,15,0.2,85.73
ORD-01595,07/19/2013,07/23/2013,First Class,AA-10571,Consumer,United States,Chicago,AZ,89089,West,PRD-00095,Furniture,Bookcases,Bookcases Product,5976.64,16,0.1,-570.0
ORD-01596,05/14/2011,05/18/2011,Same Day,AA-10612,Home Office,United States,New York,IL,39114,Central,PRD-00096,Office Supplies,Binders,Binders Product,864.9,18,0.15,-147.08
ORD-01597,08/31/2016,09/01/2016,Same Day,AA-10582,Home Office,United States,Chicago,TX,43607,Central,PRD-00097,Furniture,Bookcases,Bookcases Product,1637.63,7,0.15,387.54
ORD-01598,03/29/2016,04/01/2016,Standard Class,AA-10382,Home Office,United States,Chicago,AZ,89813,West,PRD-00098,Groceries,Beverages,Beverages Product,3655.49,13,0.0,75.47
ORD-01599,09/02/2011,09/07/2011,First Class,AA-10391,Corporate,United States,New York,TX,95172,Central,PRD-00099,Groceries,Dairy,Dairy Product,1755.98,6,0.0,-339.51
ORD-01600,03/25/2011,03/26/2011,Second Class,AA-10463,Home Office,United States,Los Angeles,TX,44997,Central,PRD-00000,Office Supplies,Paper,Paper Product,5304.89,14,0.15,-955.09
ORD-01601,08/22/2017,08/23/2017,Same Day,AA-10575,Corporate,United States,New York,AZ,27778,South,PRD-00001,Office Supplies,Pens,Pens Product,204.22,1,0.15,40.75
ORD-01602,01/21/2013,01/28/2013,Same Day,AA-10530,Home Office,United States,Phoenix,TX,53135,South,PRD-00002,Groceries,Dairy,Dairy Product,6170.49,19,0.0,1040.25
ORD-01603,08/19/2016,08/22/2016,Second Class,AA-10483,Home Office,United States,Phoenix,AZ,76022,Central,PRD-00003,Technology,Accessories,Accessories Product,6051.21,16,0.2,295.46
ORD-01604,06/26/2015,06/28/2015,Standard Class,AA-10327,Home Office,United States,Houston,NY,44388,Central,PRD-00004,Furniture,Bookcases,Bookcases Product,423.48,1,0.1,60.39
ORD-01605,11/15/2011,11/16/2011,Standard Class,AA-10594,Corporate,United States,Los Angeles,AZ,98626,West,PRD-00005,Groceries,Dairy,Dairy Product,209.5,1,0.05,-18.42
ORD-01606,04/27/2016,05/02/2016,Second Class,AA-10413,Corporate,United States,Chicago,CA,40589,Central,PRD-00006,Office Supplies,Appliances,Appliances Product,7790.69,19,0.05,734.84
ORD-01607,01/06/2012,01/09/2012,Second Class,AA-10549,Consumer,United States,Los Angeles,AZ,80197,South,PRD-00007,Technology,Accessories,Accessories Product,3092.66,10,0.05,133.4
ORD-01608,12/23/2011,12/30/2011,Same Day,AA-10436,Corporate,United States,New York,TX,88487,South,PRD-00008,Furniture,Bookcases,Bookcases Product,6984.82,20,0.0,-213.97
ORD-01609,09/18/2011,09/21/2011,Second Class,AA-10489,Home Office,United States,Phoenix,IL,96335,South,PRD-00009,Groceries,Beverages,Beverages Product,190.25,1,0.2,22.51
ORD-01610,08/11/2011,08/12/2011,Same Day,AA-10390,Home Office,United States,Houston,IL,96943,South,PRD-00010,Technology,Accessories,Accessories Product,1164.72,18,0.15,117.87
ORD-01611,04/11/2012,04/16/2012,Second Class,AA-10490,Home Office,United States,Phoenix,NY,53066,West,PRD-00011,Technology,Phones,Phones Product,4273.63,13,0.1,1408.12
ORD-01612,03/29/2013,04/02/2013,First Class,AA-10544,Consumer,United States,Houston,NY,36684,West,PRD-00012,Technology,Phones,Phones Product,586.49,16,0.2,226.62
ORD-01613,10/02/2016,10/07/2016,Same Day,AA-10591,Home Office,United States,Los Angeles,IL,49209,East,PRD-00013,Technology,Phones,Phones Product,1321.11,15,0.05,154.85
ORD-01614,05/04/2011,05/09/2011,Second Class,AA-10324,Home Office,United States,Houston,IL,21641,West,PRD-00014,Groceries,Beverages,Beverages Product,4398.66,17,0.2,1669.58
ORD-01615,09/13/2015,09/17/2015,Standard Class,AA-10591,Consumer,United States,Houston,TX,61368,South,PRD-00015,Technology,Accessories,Accessories Product,6571.29,19,0.2,2173.35
ORD-01616,03/05/2011,03/11/2011,Second Class,AA-10600,Corporate,United States,Los Angeles,IL,46780,East,PRD-00016,Technology,Copiers,Copiers Product,127.65,1,0.0,9.42
ORD-01617,06/13/2013,06/17/2013,Standard Class,AA-10481,Consumer,United States,Los Angeles,NY,48697,South,PRD-00017,Groceries,Beverages,Beverages Product,1562.97,9,0.2,325.54
ORD-01618,05/06/2014,05/08/2014,Second Class,AA-10398,Corporate,United States,Chicago,CA,11173,South,PRD-00018,Furniture,Tables,Tables Product,4233.16,14,0.2,-617.98
ORD-01619,03/08/2017,03/12/2017,Standard Class,AA-10451,Consumer,United States,Chicago,CA,59208,East,PRD-00019,Groceries,Dairy,Dairy Product,264.93,2,0.15,50.18
ORD-01620,06/28/2012,07/05/2012,Standard Class,AA-10472,Home Office,United States,Phoenix,TX,58131,East,PRD-00020,Technology,Machines,Machines Product,1427.16,12,0.15,-66.36
ORD-01621,03/08/2011,03/14/2011,Same Day,AA-10439,Corporate,United States,Los Angeles,AZ,58423,East,PRD-00021,Groceries,Canned Goods,Canned Goods Product,4724.71,17,0.0,53.71
ORD-01622,06/27/2015,07/04/2015,Same Day,AA-10525,Home Office,United States,Phoenix,AZ,63444,East,PRD-00022,Office Supplies,Pens,Pens Product,615.51,5,0.0,17.66
ORD-01623,07/25/2017,08/01/2017,Second Class,AA-10352,Consumer,United States,New York,IL,34378,Central,PRD-00023,Office Supplies,Paper,Paper Product,3079.94,19,0.15,1172.45
ORD-01624,01/25/2013,01/29/2013,Same Day,AA-10399,Consumer,United States,Los Angeles,IL,59408,South,PRD-00024,Groceries,Beverages,Beverages Product,198.08,1,0.15,-30.98
ORD-01625,08/05/2017,08/09/2017,Same Day,AA-10595,Home Office,United States,Houston,TX,90073,South,PRD-00025,Office Supplies,Pens,Pens Product,4160.56,11,0.15,1327.62
ORD-01626,03/05/2015,03/10/2015,First Class,AA-10537,Home Office,United States,Los Angeles,NY,52909,South,PRD-00026,Technology,Machines,Machines Product,524.24,4,0.2,-50.54
ORD-01627,10/06/2017,10/07/2017,Standard Class,AA-10585,Corporate,United States,Chicago,NY,95507,Central,PRD-00027,Office Supplies,Appliances,Appliances Product,2478.05,5,0.15,-480.97
ORD-01628,06/22/2015,06/27/2015,Standard Class,AA-10390,Consumer,United States,Chicago,NY,12186,South,PRD-00028,Technology,Machines,Machines Product,3423.4,8,0.1,817.01
ORD-01629,10/16/2016,10/17/2016,Same Day,AA-10609,Home Office,United States,Chicago,TX,48944,South,PRD-00029,Groceries,Canned Goods,Canned Goods Product,2257.78,5,0.2,185.24
ORD-01630,07/08/2012,07/10/2012,Second Class,AA-10466,Corporate,United States,Los Angeles,NY,84740,Central,PRD-00030,Technology,Machines,Machines Product,9702.29,20,0.05,-1616.72
ORD-01631,10/14/2015,10/19/2015,Standard Class,AA-10534,Home Office,United States,Chicago,TX,79985,South,PRD-00031,Technology,Machines,Machines Product,8168.66,18,0.15,-1020.58
ORD-01632,01/18/2011,01/22/2011,Same Day,AA-10358,Consumer,United States,Phoenix,TX,84956,East,PRD-00032,Groceries,Canned Goods,Canned Goods Product,2541.55,8,0.0,175.73
ORD-01633,05/21/2016,05/22/2016,Second Class,AA-10393,Corporate,United States,Los Angeles,NY,96068,South,PRD-00033,Furniture,Chairs,Chairs Product,1314.75,10,0.1,124.18
ORD-01634,05/28/2016,06/03/2016,Second Class,AA-10476,Consumer,United States,Houston,IL,18140,South,PRD-00034,Groceries,Snacks,Snacks Product,35.4,1,0.15,3.45
ORD-01635,09/13/2015,09/18/2015,Standard Class,AA-10359,Home Office,United States,Los Angeles,AZ,73475,South,PRD-00035,Office Supplies,Appliances,Appliances Product,1752.77,5,0.2,432.11
ORD-01636,05/10/2013,05/13/2013,First Class,AA-10550,Corporate,United States,Chicago,AZ,89814,West,PRD-00036,Technology,Copiers,Copiers Product,3685.64,10,0.1,1146.49
ORD-01637,01/14/2014,01/16/2014,Second Class,AA-10567,Corporate,United States,New York,NY,71660,Central,PRD-00037,Groceries,Snacks,Snacks Product,5660.97,15,0.2,280.73
ORD-01638,08/09/2014,08/12/2014,Standard Class,AA-10354,Corporate,United States,Los Angeles,CA,80544,East,PRD-00038,Technology,Accessories,Accessories Product,977.91,2,0.2,305.11
ORD-01639,11/18/2011,11/19/2011,First Class,AA-10452,Home Office,United States,New York,IL,55392,West,PRD-00039,Furniture,Furnishings,Furnishings Product,3402.59,7,0.0,554.66
ORD-01640,01/26/2012,01/29/2012,Second Class,AA-10479,Home Office,United States,New York,TX,16146,Central,PRD-00040,Groceries,Canned Goods,Canned Goods Product,3257.76,9,0.2,115.46
ORD-01641,04/20/2016,04/23/2016,First Class,AA-10316,Consumer,United States,Phoenix,IL,12408,South,PRD-00041,Technology,Machines,Machines Product,298.04,1,0.0,68.58
ORD-01642,10/10/2017,10/15/2017,Same Day,AA-10594,Corporate,United States,Los Angeles,NY,41266,East,PRD-00042,Office Supplies,Pens,Pens Product,1212.28,3,0.0,252.86
ORD-01643,02/06/2017,02/08/2017,Same Day,AA-10598,Corporate,United States,Los Angeles,AZ,54295,West,PRD-00043,Groceries,Canned Goods,Canned Goods Product,333.44,1,0.2,41.44
ORD-01644,04/15/2015,04/17/2015,Second Class,AA-10459,Consumer,United States,Los Angeles,AZ,71397,East,PRD-00044,Groceries,Beverages,Beverages Product,2547.75,7,0.1,592.35
ORD-01645,12/15/2013,12/16/2013,Second Class,AA-10325,Consumer,United States,New York,AZ,90626,West,PRD-00045,Technology,Accessories,Accessories Product,493.76,16,0.2,66.67
ORD-01646,01/24/2017,01/28/2017,Standard Class,AA-10459,Consumer,United States,Chicago,AZ,46133,East,PRD-00046,Office Supplies,Appliances,Appliances Product,323.55,3,0.05,92.68
ORD-01647,04/16/2017,04/22/2017,Same Day,AA-10339,Consumer,United States,Chicago,TX,99619,South,PRD-00047,Furniture,Tables,Tables Product,1664.97,13,0.0,-221.67
ORD-01648,08/24/2012,08/27/2012,First Class,AA-10324,Home Office,United States,Chicago,IL,72947,West,PRD-00048,Furniture,Tables,Tables Product,9068.84,20,0.0,776.56
ORD-01649,12/18/2016,12/19/2016,First Class,AA-10385,Home Office,United States,Los Angeles,AZ,45690,Central,PRD-00049,Office Supplies,Appliances,Appliances Product,5667.76,15,0.1,194.07
ORD-01650,06/13/2016,06/18/2016,Same Day,AA-10513,Consumer,United States,Chicago,CA,11783,South,PRD-00050,Groceries,Beverages,Beverages Product,1373.44,14,0.1,304.73
ORD-01651,04/24/2015,04/25/2015,Second Class,AA-10352,Corporate,United States,Phoenix,TX,16346,East,PRD-00051,Furniture,Chairs,Chairs Product,966.23,5,0.2,332.7
ORD-01652,08/01/2011,08/04/2011,Standard Class,AA-10516,Consumer,United States,Phoenix,NY,94800,Central,PRD-00052,Office Supplies,Appliances,Appliances Product,2651.31,13,0.15,788.87
ORD-01653,12/25/2013,12/27/2013,Standard Class,AA-10319,Home Office,United States,Los Angeles,NY,28764,East,PRD-00053,Technology,Phones,Phones Product,2082.18,7,0.2,-268.69
ORD-01654,07/08/2012,07/13/2012,Same Day,AA-10326,Home Office,United States,Phoenix,IL,40312,West,PRD-00054,Furniture,Bookcases,Bookcases Product,2084.37,6,0.15,529.82
ORD-01655,06/11/2017,06/13/2017,Same Day,AA-10410,Corporate,United States,Houston,IL,96715,East,PRD-00055,Groceries,Snacks,Snacks Product,630.82,2,0.2,36.73
ORD-01656,11/21/2013,11/24/2013,First Class,AA-10454,Corporate,United States,Los Angeles,AZ,21870,West,PRD-00056,Office Supplies,Appliances,Appliances Product,1650.62,11,0.2,623.25
ORD-01657,04/02/2017,04/09/2017,First Class,AA-10323,Corporate,United States,Houston,TX,30565,South,PRD-00057,Technology,Accessories,Accessories Product,3819.99,12,0.2,-279.56
ORD-01658,09/11/2017,09/15/2017,Same Day,AA-10504,Consumer,United States,Los Angeles,TX,23441,Central,PRD-00058,Office Supplies,Appliances,Appliances Product,4993.6,16,0.0,-55.24
ORD-01659,07/25/2012,07/27/2012,Same Day,AA-10473,Corporate,United States,New York,CA,35787,East,PRD-00059,Groceries,Snacks,Snacks Product,227.06,15,0.15,72.26
ORD-01660,09/15/2011,09/16/2011,Same Day,AA-10502,Consumer,United States,New York,TX,75149,West,PRD-00060,Furniture,Chairs,Chairs Product,580.45,3,0.05,121.05
ORD-01661,07/18/2014,07/20/2014,First Class,AA-10531,Corporate,United States,New York,CA,42151,East,PRD-00061,Technology,Machines,Machines Product,3835.51,17,0.0,92.25
ORD-01662,06/13/2014,06/19/2014,First Class,AA-10541,Home Office,United States,Houston,AZ,17132,East,PRD-00062,Furniture,Chairs,Chairs Product,6300.17,13,0.1,-451.87
ORD-01663,02/29/2016,03/04/2016,Second Class,AA-10378,Corporate,United States,Chicago,TX,26129,South,PRD-00063,Technology,Accessories,Accessories Product,6755.95,14,0.1,2084.67
ORD-01664,03/08/2013,03/11/2013,Same Day,AA-10480,Consumer,United States,Los Angeles,CA,72687,Central,PRD-00064,Groceries,Canned Goods,Canned Goods Product,4237.25,18,0.2,1580.1
ORD-01665,12/30/2011,01/01/2012,Standard Class,AA-10592,Home Office,United States,Chicago,TX,74077,South,PRD-00065,Furniture,Tables,Tables Product,404.8,1,0.0,55.94
ORD-01666,06/07/2013,06/14/2013,Same Day,AA-10412,Corporate,United States,Chicago,NY,34385,South,PRD-00066,Office Supplies,Binders,Binders Product,2766.44,7,0.05,-204.16
ORD-01667,08/12/2014,08/15/2014,Second Class,AA-10437,Corporate,United States,Houston,CA,91520,South,PRD-00067,Office Supplies,Binders,Binders Product,2914.06,15,0.2,558.46
ORD-01668,07/05/2013,07/06/2013,First Class,AA-10588,Home Office,United States,New York,NY,65480,South,PRD-00068,Furniture,Tables,Tables Product,153.93,2,0.05,-28.78
ORD-01669,07/22/2013,07/23/2013,Second Class,AA-10404,Home Office,United States,New York,TX,53437,East,PRD-00069,Furniture,Bookcases,Bookcases Product,570.42,5,0.1,55.21
ORD-01670,12/11/2011,12/15/2011,First Class,AA-10483,Corporate,United States,Phoenix,AZ,91570,West,PRD-00070,Furniture,Bookcases,Bookcases Product,2246.91,5,0.0,783.96
ORD-01671,04/06/2013,04/08/2013,Second Class,AA-10597,Home Office,United States,Los Angeles,CA,66688,South,PRD-00071,Office Supplies,Appliances,Appliances Product,11.85,1,0.15,3.24
ORD-01672,06/09/2012,06/15/2012,Standard Class,AA-10567,Corporate,United States,Houston,IL,72671,West,PRD-00072,Groceries,Dairy,Dairy Product,1754.83,15,0.0,85.11
ORD-01673,12/20/2015,12/23/2015,Second Class,AA-10316,Home Office,United States,Phoenix,IL,27730,East,PRD-00073,Office Supplies,Paper,Paper Product,253.28,2,0.0,0.26
ORD-01674,12/14/2011,12/20/2011,Same Day,AA-10334,Corporate,United States,Chicago,AZ,31889,Central,PRD-00074,Groceries,Canned Goods,Canned Goods Product,149.63,2,0.15,-5.66
ORD-01675,02/01/2016,02/02/2016,Standard Class,AA-10530,Consumer,United States,Houston,CA,76631,East,PRD-00075,Office Supplies,Paper,Paper Product,8811.09,19,0.15,2627.86
ORD-01676,07/11/2015,07/15/2015,Second Class,AA-10449,Consumer,United States,Phoenix,CA,86949,Central,PRD-00076,Groceries,Snacks,Snacks Product,2911.02,10,0.1,-31.91
ORD-01677,06/10/2017,06/15/2017,First Class,AA-10592,Corporate,United States,New York,IL,88278,South,PRD-00077,Furniture,Chairs,Chairs Product,2730.45,9,0.2,153.86
ORD-01678,08/08/2012,08/11/2012,Same Day,AA-10528,Consumer,United States,Los Angeles,NY,30571,West,PRD-00078,Groceries,Canned Goods,Canned Goods Product,507.53,7,0.05,195.51
ORD-01679,03/03/2012,03/05/2012,Same Day,AA-10483,Corporate,United States,Los Angeles,CA,35311,East,PRD-00079,Furniture,Bookcases,Bookcases Product,1065.79,8,0.0,234.35
ORD-01680,07/31/2016,08/06/2016,Same Day,AA-10468,Consumer,United States,Phoenix,AZ,78990,South,PRD-00080,Office Supplies,Pens,Pens Product,2253.56,11,0.15,558.69
ORD-01681,06/11/2012,06/14/2012,Standard Class,AA-10419,Corporate,United States,Phoenix,NY,60386,West,PRD-00081,Groceries,Dairy,Dairy Product,343.23,2,0.2,131.64
ORD-01682,03/29/2013,04/05/2013,First Class,AA-10445,Corporate,United States,New York,IL,77543,Central,PRD-00082,Furniture,Furnishings,Furnishings Product,2390.94,10,0.2,381.77
ORD-01683,12/23/2015,12/30/2015,Same Day,AA-10452,Consumer,United States,Los Angeles,TX,25640,West,PRD-00083,Groceries,Beverages,Beverages Product,2309.52,18,0.0,724.7
ORD-01684,02/02/2017,02/06/2017,First Class,AA-10345,Corporate,United States,Chicago,TX,99703,Central,PRD-00084,Office Supplies,Binders,Binders Product,594.76,3,0.05,-116.31
ORD-01685,02/11/2014,02/14/2014,Standard Class,AA-10484,Consumer,United States,Chicago,TX,66485,East,PRD-00085,Groceries,Dairy,Dairy Product,1876.72,11,0.1,625.1
ORD-01686,01/24/2011,01/28/2011,Second Class,AA-10318,Corporate,United States,New York,IL,19344,Central,PRD-00086,Technology,Accessories,Accessories Product,3888.6,17,0.2,1058.24
ORD-01687,04/17/2015,04/20/2015,Standard Class,AA-10495,Home Office,United States,Phoenix,AZ,71906,East,PRD-00087,Furniture,Bookcases,Bookcases Product,341.66,4,0.1,108.29
ORD-01688,01/21/2011,01/22/2011,Second Class,AA-10388,Corporate,United States,Houston,NY,18326,Central,PRD-00088,Office Supplies,Pens,Pens Product,3556.44,17,0.2,1418.55
ORD-01689,03/23/2011,03/26/2011,Second Class,AA-10440,Consumer,United States,Phoenix,TX,17964,South,PRD-00089,Groceries,Beverages,Beverages Product,884.26,2,0.1,252.84
ORD-01690,07/05/2011,07/07/2011,First Class,AA-10485,Home Office,United States,Phoenix,NY,86530,Central,PRD-00090,Technology,Copiers,Copiers Product,491.73,1,0.1,121.96
ORD-01691,09/29/2011,10/04/2011,First Class,AA-10558,Consumer,United States,Los Angeles,IL,61018,East,PRD-00091,Groceries,Dairy,Dairy Product,2109.71,5,0.1,831.27
ORD-01692,11/27/2016,12/01/2016,Same Day,AA-10321,Corporate,United States,Phoenix,NY,85109,East,PRD-00092,Furniture,Bookcases,Bookcases Product,474.76,2,0.1,119.69
ORD-01693,08/02/2016,08/08/2016,Same Day,AA-10429,Consumer,United States,Los Angeles,AZ,42895,East,PRD-00093,Furniture,Chairs,Chairs Product,3260.34,11,0.2,-563.73
ORD-01694,08/25/2012,08/27/2012,First Class,AA-10337,Home Office,United States,Chicago,AZ,12301,Central,PRD-00094,Office Supplies,Appliances,Appliances Product,5478.72,12,0.2,2109.17
ORD-01695,02/22/2013,02/26/2013,First Class,AA-10474,Home Office,United States,Houston,TX,57523,East,PRD-00095,Office Supplies,Appliances,Appliances Product,457.77,8,0.15,91.09
ORD-01696,04/10/2012,04/12/2012,Standard Class,AA-10473,Home Office,United States,Phoenix,CA,89478,East,PRD-00096,Technology,Accessories,Accessories Product,4471.03,9,0.2,1041.66
ORD-01697,10/30/2016,11/01/2016,Second Class,AA-10517,Corporate,United States,New York,IL,81910,Central,PRD-00097,Furniture,Chairs,Chairs Product,4102.85,19,0.05,771.42
ORD-01698,12/25/2017,12/27/2017,Standard Class,AA-10458,Corporate,United States,Los Angeles,NY,60324,Central,PRD-00098,Office Supplies,Binders,Binders Product,5893.1,14,0.1,2102.98
ORD-01699,01/14/2013,01/21/2013,Standard Class,AA-10424,Corporate,United States,Phoenix,AZ,29605,East,PRD-00099,Technology,Machines,Machines Product,1473.14,3,0.2,521.48
ORD-01700,08/23/2012,08/30/2012,Standard Class,AA-10510,Corporate,United States,Los Angeles,CA,27500,Central,PRD-00000,Furniture,Bookcases,Bookcases Product,3098.53,19,0.2,400.5
ORD-01701,08/14/2012,08/16/2012,Second Class,AA-10427,Consumer,United States,Houston,AZ,17420,West,PRD-00001,Groceries,Snacks,Snacks Product,4741.35,15,0.2,-871.53
ORD-01702,10/21/2015,10/25/2015,Same Day,AA-10476,Home Office,United States,Chicago,IL,19253,Central,PRD-00002,Furniture,Furnishings,Furnishings Product,677.68,2,0.2,-21.45
ORD-01703,09/20/2015,09/27/2015,Standard Class,AA-10569,Corporate,United States,Los Angeles,TX,77395,West,PRD-00003,Furniture,Bookcases,Bookcases Product,2105.19,7,0.0,827.97
ORD-01704,12/15/2014,12/18/2014,Same Day,AA-10613,Consumer,United States,Houston,AZ,37537,East,PRD-00004,Technology,Machines,Machines Product,4883.82,16,0.2,725.83
ORD-01705,03/04/2017,03/10/2017,Same Day,AA-10577,Corporate,United States,New York,CA,41168,Central,PRD-00005,Groceries,Dairy,Dairy Product,1871.17,7,0.05,702.98
ORD-01706,03/21/2012,03/26/2012,Standard Class,AA-10407,Consumer,United States,Phoenix,AZ,78549,Central,PRD-00006,Technology,Phones,Phones Product,4089.05,11,0.2,1337.51
ORD-01707,02/07/2012,02/14/2012,Standard Class,AA-10576,Consumer,United States,New York,TX,86826,South,PRD-00007,Office Supplies,Appliances,Appliances Product,215.22,16,0.15,7.06
ORD-01708,06/17/2013,06/23/2013,Same Day,AA-10561,Home Office,United States,Chicago,AZ,69522,West,PRD-00008,Office Supplies,Pens,Pens Product,3654.39,13,0.05,-239.94
ORD-01709,09/20/2013,09/27/2013,Second Class,AA-10476,Consumer,United States,Chicago,IL,68470,West,PRD-00009,Technology,Accessories,Accessories Product,2730.76,16,0.2,460.16
ORD-01710,06/17/2016,06/20/2016,First Class,AA-10541,Home Office,United States,New York,IL,67668,West,PRD-00010,Office Supplies,Appliances,Appliances Product,2529.2,6,0.05,-353.86
ORD-01711,01/04/2015,01/10/2015,First Class,AA-10380,Corporate,United States,New York,IL,58187,South,PRD-00011,Technology,Accessories,Accessories Product,6114.34,20,0.05,672.25
ORD-01712,03/04/2012,03/10/2012,Standard Class,AA-10354,Consumer,United States,Los Angeles,IL,16451,South,PRD-00012,Furniture,Chairs,Chairs Product,4450.04,10,0.0,849.25
ORD-01713,06/29/2015,07/06/2015,Standard Class,AA-10589,Home Office,United States,New York,AZ,93737,Central,PRD-00013,Groceries,Snacks,Snacks Product,3493.76,11,0.15,1018.37
ORD-01714,01/19/2016,01/25/2016,First Class,AA-10543,Corporate,United States,Houston,AZ,48262,East,PRD-00014,Technology,Copiers,Copiers Product,2584.13,8,0.1,730.22
ORD-01715,08/15/2015,08/19/2015,First Class,AA-10557,Consumer,United States,New York,TX,38564,South,PRD-00015,Furniture,Chairs,Chairs Product,3292.06,8,0.15,774.88
ORD-01716,11/16/2017,11/19/2017,Same Day,AA-10478,Corporate,United States,Houston,CA,88829,South,PRD-00016,Groceries,Beverages,Beverages Product,4127.29,16,0.05,1325.53
ORD-01717,12/04/2015,12/06/2015,Standard Class,AA-10434,Corporate,United States,Phoenix,IL,96755,East,PRD-00017,Technology,Accessories,Accessories Product,7006.88,18,0.05,1586.37
ORD-01718,11/01/2012,11/04/2012,First Class,AA-10431,Home Office,United States,Los Angeles,AZ,66735,Central,PRD-00018,Office Supplies,Pens,Pens Product,543.3,10,0.1,-86.18
ORD-01719,04/09/2011,04/13/2011,Second Class,AA-10553,Home Office,United States,New York,IL,92862,East,PRD-00019,Office Supplies,Paper,Paper Product,3994.07,10,0.15,900.31
ORD-01720,02/09/2017,02/10/2017,Same Day,AA-10460,Consumer,United States,Chicago,NY,31176,South,PRD-00020,Technology,Accessories,Accessories Product,3356.59,9,0.2,-439.91
ORD-01721,11/12/2011,11/13/2011,Second Class,AA-10577,Corporate,United States,Chicago,TX,60672,West,PRD-00021,Technology,Accessories,Accessories Product,5327.36,19,0.1,1783.3
ORD-01722,08/16/2017,08/22/2017,Second Class,AA-10445,Home Office,United States,Houston,IL,97089,South,PRD-00022,Office Supplies,Binders,Binders Product,2265.34,15,0.05,350.89
ORD-01723,04/04/2013,04/10/2013,Same Day,AA-10329,Home Office,United States,Los Angeles,NY,83115,South,PRD-00023,Office Supplies,Binders,Binders Product,5819.16,12,0.0,844.26
ORD-01724,08/30/2015,09/03/2015,Same Day,AA-10508,Consumer,United States,New York,CA,51084,Central,PRD-00024,Groceries,Dairy,Dairy Product,1215.58,4,0.15,478.9
ORD-01725,09/12/2013,09/18/2013,Second Class,AA-10457,Corporate,United States,Phoenix,AZ,81331,West,PRD-00025,Office Supplies,Appliances,Appliances Product,1993.91,5,0.05,-238.9
ORD-01726,10/24/2011,10/29/2011,Standard Class,AA-10421,Consumer,United States,Houston,TX,90513,West,PRD-00026,Groceries,Dairy,Dairy Product,2126.64,18,0.15,197.64
ORD-01727,09/03/2014,09/05/2014,Second Class,AA-10391,Consumer,United States,Chicago,NY,70020,East,PRD-00027,Furniture,Bookcases,Bookcases Product,896.3,13,0.1,-164.79
ORD-01728,06/08/2015,06/09/2015,Same Day,AA-10499,Consumer,United States,Houston,CA,59756,South,PRD-00028,Groceries,Canned Goods,Canned Goods Product,2177.96,5,0.15,627.54
ORD-01729,09/30/2011,10/02/2011,Second Class,AA-10605,Corporate,United States,Houston,TX,44433,West,PRD-00029,Furniture,Furnishings,Furnishings Product,6410.32,20,0.1,958.91
ORD-01730,05/08/2014,05/11/2014,First Class,AA-10338,Consumer,United States,Los Angeles,IL,47820,East,PRD-00030,Technology,Copiers,Copiers Product,3032.18,18,0.05,745.22
ORD-01731,02/28/2017,03/01/2017,First Class,AA-10519,Corporate,United States,Los Angeles,CA,18664,East,PRD-00031,Groceries,Beverages,Beverages Product,1628.33,6,0.2,-102.23
ORD-01732,01/19/2015,01/21/2015,Second Class,AA-10456,Corporate,United States,New York,NY,44172,Central,PRD-00032,Groceries,Snacks,Snacks Product,4157.43,12,0.1,615.95
ORD-01733,11/24/2016,11/29/2016,First Class,AA-10579,Corporate,United States,Los Angeles,TX,74952,Central,PRD-00033,Groceries,Canned Goods,Canned Goods Product,287.9,7,0.0,-7.57
ORD-01734,10/07/2015,10/08/2015,Same Day,AA-10363,Consumer,United States,New York,IL,37017,West,PRD-00034,Office Supplies,Appliances,Appliances Product,6870.58,17,0.2,-1161.41
ORD-01735,08/22/2014,08/28/2014,Standard Class,AA-10362,Consumer,United States,Houston,AZ,20173,Central,PRD-00035,Technology,Machines,Machines Product,1777.89,8,0.2,84.51
ORD-01736,02/03/2012,02/10/2012,Standard Class,AA-10338,Corporate,United States,Phoenix,NY,28715,Central,PRD-00036,Groceries,Canned Goods,Canned Goods Product,2206.18,14,0.1,566.09
ORD-01737,06/26/2017,06/28/2017,Standard Class,AA-10416,Corporate,United States,New York,NY,34207,South,PRD-00037,Office Supplies,Appliances,Appliances Product,5659.35,12,0.05,1267.9
ORD-01738,08/11/2011,08/18/2011,Second Class,AA-10409,Consumer,United States,Chicago,NY,22561,East,PRD-00038,Groceries,Canned Goods,Canned Goods Product,5014.65,11,0.0,1028.85
ORD-01739,09/20/2012,09/23/2012,Second Class,AA-10328,Consumer,United States,New York,TX,65628,South,PRD-00039,Groceries,Dairy,Dairy Product,447.48,16,0.1,-69.26
ORD-01740,04/22/2013,04/25/2013,Second Class,AA-10580,Home Office,United States,Los Angeles,CA,97141,South,PRD-00040,Office Supplies,Pens,Pens Product,2139.56,5,0.1,-379.95
ORD-01741,07/13/2011,07/20/2011,Standard Class,AA-10505,Consumer,United States,Los Angeles,IL,80016,East,PRD-00041,Groceries,Beverages,Beverages Product,56.85,1,0.2,14.47
